Id,Group,Name,Num Rows,Num Cols,Num Nonzero,Sparsity,DType,Is 2D/3D,Is SPD,Pattern Symmetry,Numerical Symmetry,Kind,File Path
2090,JGD_Homology,n3c5-b2,120,45,360,0.06666666666666667,real,False,False,0.0,0.0,combinatorial problem,n3c5-b2.mat
2091,JGD_Homology,n3c5-b3,210,120,840,0.03333333333333333,real,False,False,0.0,0.0,combinatorial problem,n3c5-b3.mat
2092,JGD_Homology,n3c5-b4,252,210,1260,0.023809523809523808,real,False,False,0.0,0.0,combinatorial problem,n3c5-b4.mat
2093,JGD_Homology,n3c5-b5,210,252,1260,0.023809523809523808,real,False,False,0.0,0.0,combinatorial problem,n3c5-b5.mat
2094,JGD_Homology,n3c5-b6,120,210,840,0.03333333333333333,real,False,False,0.0,0.0,combinatorial problem,n3c5-b6.mat
2095,JGD_Homology,n3c5-b7,30,120,240,0.06666666666666667,real,False,False,0.0,0.0,combinatorial problem,n3c5-b7.mat
2096,JGD_Homology,n3c6-b10,675,2511,7425,0.004380724810832338,real,False,False,0.0,0.0,combinatorial problem,n3c6-b10.mat
2097,JGD_Homology,n3c6-b1,105,105,210,0.01904761904761905,real,False,False,0.08571428571428572,0.0761904761904762,combinatorial problem,n3c6-b1.mat
2098,JGD_Homology,n3c6-b11,60,675,720,0.017777777777777778,real,False,False,0.0,0.0,combinatorial problem,n3c6-b11.mat
2099,JGD_Homology,n3c6-b2,455,105,1365,0.02857142857142857,real,False,False,0.0,0.0,combinatorial problem,n3c6-b2.mat
2100,JGD_Homology,n3c6-b3,1365,455,5460,0.008791208791208791,real,False,False,0.0,0.0,combinatorial problem,n3c6-b3.mat
2101,JGD_Homology,n3c6-b4,3003,1365,15015,0.003663003663003663,real,False,False,0.0,0.0,combinatorial problem,n3c6-b4.mat
2102,JGD_Homology,n3c6-b5,5005,3003,30030,0.001998001998001998,real,False,False,0.0,0.0,combinatorial problem,n3c6-b5.mat
2103,JGD_Homology,n3c6-b6,6435,5005,45045,0.0013986013986013986,real,False,False,0.0,0.0,combinatorial problem,n3c6-b6.mat
2104,JGD_Homology,n3c6-b7,6435,6435,51480,0.0012432012432012432,real,False,False,1.0,0.5333333333333333,combinatorial problem,n3c6-b7.mat
2105,JGD_Homology,n3c6-b8,4935,6435,44415,0.0013986013986013986,real,False,False,0.0,0.0,combinatorial problem,n3c6-b8.mat
2106,JGD_Homology,n3c6-b9,2511,4935,25110,0.002026342451874367,real,False,False,0.0,0.0,combinatorial problem,n3c6-b9.mat
2107,JGD_Homology,n4c5-b10,120,630,1320,0.01746031746031746,real,False,False,0.0,0.0,combinatorial problem,n4c5-b10.mat
2108,JGD_Homology,n4c5-b1,105,15,210,0.13333333333333333,real,False,False,0.0,0.0,combinatorial problem,n4c5-b1.mat
2109,JGD_Homology,n4c5-b11,10,120,120,0.1,real,False,False,0.0,0.0,combinatorial problem,n4c5-b11.mat
2110,JGD_Homology,n4c5-b2,455,105,1365,0.02857142857142857,real,False,False,0.0,0.0,combinatorial problem,n4c5-b2.mat
2111,JGD_Homology,n4c5-b3,1350,455,5400,0.008791208791208791,real,False,False,0.0,0.0,combinatorial problem,n4c5-b3.mat
2112,JGD_Homology,n4c5-b4,2852,1350,14260,0.003703703703703704,real,False,False,0.0,0.0,combinatorial problem,n4c5-b4.mat
2113,JGD_Homology,n4c5-b5,4340,2852,26040,0.0021037868162692847,real,False,False,0.0,0.0,combinatorial problem,n4c5-b5.mat
2114,JGD_Homology,n4c5-b6,4735,4340,33145,0.0016129032258064516,real,False,False,0.0,0.0,combinatorial problem,n4c5-b6.mat
2115,JGD_Homology,n4c5-b7,3635,4735,29080,0.001689545934530095,real,False,False,0.0,0.0,combinatorial problem,n4c5-b7.mat
2116,JGD_Homology,n4c5-b8,1895,3635,17055,0.0024759284731774417,real,False,False,0.0,0.0,combinatorial problem,n4c5-b8.mat
2117,JGD_Homology,n4c5-b9,630,1895,6300,0.005277044854881266,real,False,False,0.0,0.0,combinatorial problem,n4c5-b9.mat
2119,JGD_Homology,n4c6-b11,69235,132402,830820,9.063307200797571e-05,real,False,False,0.0,0.0,combinatorial problem,n4c6-b11.mat
2120,JGD_Homology,n4c6-b1,210,21,420,0.09523809523809523,real,False,False,0.0,0.0,combinatorial problem,n4c6-b1.mat
2121,JGD_Homology,n4c6-b12,25605,69235,332865,0.0001877663031703618,real,False,False,0.0,0.0,combinatorial problem,n4c6-b12.mat
2122,JGD_Homology,n4c6-b13,6300,25605,88200,0.0005467682093341144,real,False,False,0.0,0.0,combinatorial problem,n4c6-b13.mat
2123,JGD_Homology,n4c6-b14,920,6300,13800,0.002380952380952381,real,False,False,0.0,0.0,combinatorial problem,n4c6-b14.mat
2124,JGD_Homology,n4c6-b15,60,920,960,0.017391304347826087,real,False,False,0.0,0.0,combinatorial problem,n4c6-b15.mat
2125,JGD_Homology,n4c6-b2,1330,210,3990,0.014285714285714285,real,False,False,0.0,0.0,combinatorial problem,n4c6-b2.mat
2126,JGD_Homology,n4c6-b3,5970,1330,23880,0.0030075187969924814,real,False,False,0.0,0.0,combinatorial problem,n4c6-b3.mat
2127,JGD_Homology,n4c6-b4,20058,5970,100290,0.0008375209380234506,real,False,False,0.0,0.0,combinatorial problem,n4c6-b4.mat
2128,JGD_Homology,n4c6-b5,51813,20058,310878,0.0002991325157044571,real,False,False,0.0,0.0,combinatorial problem,n4c6-b5.mat
2129,JGD_Homology,n4c6-b6,104115,51813,728805,0.00013510122942118774,real,False,False,0.0,0.0,combinatorial problem,n4c6-b6.mat
2133,JGD_Homology,shar_te2-b1,17160,286,34320,0.006993006993006993,real,False,False,0.0,0.0,combinatorial problem,shar_te2-b1.mat
2136,QY,case39,40216,40216,1042160,0.0006443719925926949,real,False,False,1.0,1.0,power network problem sequence,case39.mat
2137,JGD_Kocay,Trec3,1,2,1,0.5,binary,False,False,0.0,0.0,combinatorial problem,Trec3.mat
2138,JGD_Kocay,Trec4,2,3,3,0.5,real,False,False,0.0,0.0,combinatorial problem,Trec4.mat
2139,JGD_Kocay,Trec5,3,7,12,0.5714285714285714,real,False,False,0.0,0.0,combinatorial problem,Trec5.mat
2140,JGD_Kocay,Trec6,6,15,40,0.4444444444444445,real,False,False,0.0,0.0,combinatorial problem,Trec6.mat
2141,JGD_Kocay,Trec7,11,36,147,0.3712121212121212,real,False,False,0.0,0.0,combinatorial problem,Trec7.mat
2142,JGD_Kocay,Trec8,23,84,549,0.2841614906832298,real,False,False,0.0,0.0,combinatorial problem,Trec8.mat
2143,JGD_Kocay,Trec9,47,201,2147,0.2272679157404467,real,False,False,0.0,0.0,combinatorial problem,Trec9.mat
2144,JGD_Kocay,Trec10,106,478,8612,0.16996921133654377,real,False,False,0.0,0.0,combinatorial problem,Trec10.mat
2145,JGD_Kocay,Trec11,235,1138,35705,0.13351157312193843,real,False,False,0.0,0.0,combinatorial problem,Trec11.mat
2146,JGD_Kocay,Trec12,551,2726,151219,0.10067668602274527,real,False,False,0.0,0.0,combinatorial problem,Trec12.mat
2147,JGD_Kocay,Trec13,1301,6561,654517,0.07667849792774273,real,False,False,0.0,0.0,combinatorial problem,Trec13.mat
2148,JGD_Kocay,Trec14,3159,15905,2872265,0.05716644778435271,real,False,False,0.0,0.0,combinatorial problem,Trec14.mat
2149,JGD_Margulies,cat_ears_2_1,85,85,254,0.03515570934256056,binary,False,False,0.03252032520325204,0.03252032520325204,combinatorial problem,cat_ears_2_1.mat
2150,JGD_Margulies,cat_ears_2_4,1009,2689,7982,0.0029419125232520555,binary,False,False,0.0,0.0,combinatorial problem,cat_ears_2_4.mat
2151,JGD_Margulies,cat_ears_3_1,204,181,542,0.014678799696674249,binary,False,False,0.0,0.0,combinatorial problem,cat_ears_3_1.mat
2152,JGD_Margulies,cat_ears_3_4,5226,13271,39592,0.0005708662739985667,binary,False,False,0.0,0.0,combinatorial problem,cat_ears_3_4.mat
2153,JGD_Margulies,cat_ears_4_1,377,313,938,0.00794908517724426,binary,False,False,0.0,0.0,combinatorial problem,cat_ears_4_1.mat
2154,JGD_Margulies,cat_ears_4_4,19020,44448,132888,0.00015718931759907157,binary,False,False,0.0,0.0,combinatorial problem,cat_ears_4_4.mat
2155,JGD_Margulies,flower_4_1,121,129,386,0.02472932282657441,binary,False,False,0.0,0.0,combinatorial problem,flower_4_1.mat
2156,JGD_Margulies,flower_4_4,1837,5529,16466,0.0016211842088033276,binary,False,False,0.0,0.0,combinatorial problem,flower_4_4.mat
2157,JGD_Margulies,flower_5_1,211,201,602,0.01419443069015114,binary,False,False,0.0,0.0,combinatorial problem,flower_5_1.mat
2158,JGD_Margulies,flower_5_4,5226,14721,43942,0.0005711801440717488,binary,False,False,0.0,0.0,combinatorial problem,flower_5_4.mat
2159,JGD_Margulies,flower_7_1,463,393,1178,0.006473985897922059,binary,False,False,0.0,0.0,combinatorial problem,flower_7_1.mat
2160,JGD_Margulies,flower_7_4,27693,67593,202218,0.00010803092203798964,binary,False,False,0.0,0.0,combinatorial problem,flower_7_4.mat
2161,JGD_Margulies,flower_8_1,625,513,1538,0.004796881091617933,binary,False,False,0.0,0.0,combinatorial problem,flower_8_1.mat
2162,JGD_Margulies,flower_8_4,55081,125361,375266,5.4346922198420266e-05,binary,False,False,0.0,0.0,combinatorial problem,flower_8_4.mat
2164,JGD_Margulies,kneser_6_2_1,601,676,2027,0.004989219151512765,binary,False,False,0.0,0.0,combinatorial problem,kneser_6_2_1.mat
2165,JGD_Margulies,kneser_8_3_1,15737,15681,47042,0.0001906294864686314,binary,False,False,0.0,0.0,combinatorial problem,kneser_8_3_1.mat
2166,JGD_Margulies,wheel_3_1,21,25,74,0.14095238095238094,binary,False,False,0.0,0.0,combinatorial problem,wheel_3_1.mat
2167,JGD_Margulies,wheel_4_1,36,41,122,0.08265582655826559,binary,False,False,0.0,0.0,combinatorial problem,wheel_4_1.mat
2168,JGD_Margulies,wheel_5_1,57,61,182,0.052343974690825426,binary,False,False,0.0,0.0,combinatorial problem,wheel_5_1.mat
2170,JGD_Margulies,wheel_6_1,83,85,254,0.036002834868887314,binary,False,False,0.0,0.0,combinatorial problem,wheel_6_1.mat
2171,JGD_Margulies,wheel_7_1,114,113,338,0.02623816177612172,binary,False,False,0.0,0.0,combinatorial problem,wheel_7_1.mat
2172,JGD_Relat,rel3,12,5,18,0.3,real,False,False,0.0,0.0,combinatorial problem,rel3.mat
2173,JGD_Relat,rel4,66,12,104,0.1313131313131313,real,False,False,0.0,0.0,combinatorial problem,rel4.mat
2174,JGD_Relat,rel5,340,35,656,0.05512605042016807,real,False,False,0.0,0.0,combinatorial problem,rel5.mat
2175,JGD_Relat,rel6,2340,157,5101,0.013884805923022481,real,False,False,0.0,0.0,combinatorial problem,rel6.mat
2176,JGD_Relat,rel7,21924,1045,50636,0.00221015792703633,real,False,False,0.0,0.0,combinatorial problem,rel7.mat
2179,JGD_Relat,relat3,12,5,24,0.4,real,False,False,0.0,0.0,combinatorial problem,relat3.mat
2180,JGD_Relat,relat4,66,12,172,0.21717171717171715,real,False,False,0.0,0.0,combinatorial problem,relat4.mat
2181,JGD_Relat,relat5,340,35,1058,0.08890756302521008,real,False,False,0.0,0.0,combinatorial problem,relat5.mat
2182,JGD_Relat,relat6,2340,157,8108,0.02206979149654309,real,False,False,0.0,0.0,combinatorial problem,relat6.mat
2183,JGD_Relat,relat7b,21924,1045,81355,0.003550979503792571,real,False,False,0.0,0.0,combinatorial problem,relat7b.mat
2184,JGD_Relat,relat7,21924,1045,81355,0.003550979503792571,real,False,False,0.0,0.0,combinatorial problem,relat7.mat
2187,JGD_SL6,D_5,434,115,1832,0.0367060709276698,real,False,False,0.0,0.0,combinatorial problem,D_5.mat
2188,JGD_SL6,D_6,970,435,6491,0.015383339258205949,real,False,False,0.0,0.0,combinatorial problem,D_6.mat
2189,JGD_SL6,D_7,1270,971,12714,0.010310014028884906,real,False,False,0.0,0.0,combinatorial problem,D_7.mat
2190,JGD_SL6,D_8,1132,1271,14966,0.01040192608696861,real,False,False,0.0,0.0,combinatorial problem,D_8.mat
2191,JGD_SL6,D_9,815,1133,12395,0.013423291224232317,real,False,False,0.0,0.0,combinatorial problem,D_9.mat
2192,JGD_SL6,D_10,460,816,7614,0.02028452685421995,real,False,False,0.0,0.0,combinatorial problem,D_10.mat
2193,JGD_SL6,D_11,169,461,2952,0.037890359265296686,real,False,False,0.0,0.0,combinatorial problem,D_11.mat
2194,JGD_SPG,08blocks,300,300,592,0.006577777777777778,real,False,False,0.0273972602739726,0.0,combinatorial problem,08blocks.mat
2195,JGD_SPG,EX1,560,560,8736,0.027857142857142858,binary,False,False,1.0,1.0,combinatorial problem,EX1.mat
2196,JGD_SPG,EX2,560,560,8736,0.027857142857142858,binary,False,False,1.0,1.0,combinatorial problem,EX2.mat
2197,JGD_SPG,EX3,2600,2600,71760,0.010615384615384615,binary,False,False,1.0,1.0,combinatorial problem,EX3.mat
2198,JGD_SPG,EX4,2600,2600,71760,0.010615384615384615,binary,False,False,1.0,1.0,combinatorial problem,EX4.mat
2199,JGD_SPG,EX5,6545,6545,295680,0.006902440120433201,binary,False,False,1.0,1.0,combinatorial problem,EX5.mat
2200,JGD_SPG,EX6,6545,6545,295680,0.006902440120433201,binary,False,False,1.0,1.0,combinatorial problem,EX6.mat
2201,JGD_Taha,abtaha2,37932,331,137228,0.010929719042471614,real,False,False,0.0,0.0,combinatorial problem,abtaha2.mat
2202,JGD_Taha,abtaha1,14596,209,51307,0.016818857103145516,real,False,False,0.0,0.0,combinatorial problem,abtaha1.mat
2203,JGD_Trefethen,Trefethen_20b,19,19,147,0.407202216066482,real,False,True,1.0,1.0,combinatorial problem,Trefethen_20b.mat
2204,JGD_Trefethen,Trefethen_20,20,20,158,0.395,real,False,True,1.0,1.0,combinatorial problem,Trefethen_20.mat
2205,JGD_Trefethen,Trefethen_150,150,150,2040,0.09066666666666666,real,False,True,1.0,1.0,combinatorial problem,Trefethen_150.mat
2206,JGD_Trefethen,Trefethen_200b,199,199,2873,0.07254867301330774,real,False,True,1.0,1.0,combinatorial problem,Trefethen_200b.mat
2207,JGD_Trefethen,Trefethen_200,200,200,2890,0.07225,real,False,True,1.0,1.0,combinatorial problem,Trefethen_200.mat
2208,JGD_Trefethen,Trefethen_300,300,300,4678,0.05197777777777778,real,False,True,1.0,1.0,combinatorial problem,Trefethen_300.mat
2209,JGD_Trefethen,Trefethen_500,500,500,8478,0.033912,real,False,True,1.0,1.0,combinatorial problem,Trefethen_500.mat
2210,JGD_Trefethen,Trefethen_700,700,700,12654,0.025824489795918365,real,False,True,1.0,1.0,combinatorial problem,Trefethen_700.mat
2211,JGD_Trefethen,Trefethen_2000,2000,2000,41906,0.0104765,real,False,True,1.0,1.0,combinatorial problem,Trefethen_2000.mat
2212,JGD_Trefethen,Trefethen_20000b,19999,19999,554435,0.0013862261191463492,real,False,True,1.0,1.0,combinatorial problem,Trefethen_20000b.mat
2213,JGD_Trefethen,Trefethen_20000,20000,20000,554466,0.001386165,real,False,True,1.0,1.0,combinatorial problem,Trefethen_20000.mat
2214,QY,case9,14454,14454,147972,0.0007082774956672499,real,False,False,1.0,1.0,power network problem sequence,case9.mat
2217,NYPA,Maragal_8,33212,75077,1308415,0.0005247392796364539,real,False,False,0.0,0.0,least squares problem,Maragal_8.mat
2220,TSOPF,TSOPF_FS_b300,29214,29214,4400122,0.005155640994343908,real,False,False,1.0,1.0,power network problem,TSOPF_FS_b300.mat
2221,TSOPF,TSOPF_FS_b162_c1,10798,10798,608540,0.005219182508638916,real,False,False,1.0,1.0,power network problem,TSOPF_FS_b162_c1.mat
2222,TSOPF,TSOPF_FS_b162_c3,30798,30798,1801300,0.0018990702035047973,real,False,False,1.0,1.0,power network problem,TSOPF_FS_b162_c3.mat
2223,TSOPF,TSOPF_FS_b162_c4,40798,40798,2398220,0.0014408251254909047,real,False,False,1.0,1.0,power network problem,TSOPF_FS_b162_c4.mat
2224,TSOPF,TSOPF_FS_b300_c1,29214,29214,4400122,0.005155640994343908,real,False,False,1.0,1.0,power network problem,TSOPF_FS_b300_c1.mat
2225,TSOPF,TSOPF_FS_b300_c2,56814,56814,8767466,0.002716210079570111,real,False,False,1.0,1.0,power network problem,TSOPF_FS_b300_c2.mat
2227,TSOPF,TSOPF_FS_b39_c19,76216,76216,1977600,0.00034044436406970453,real,False,False,1.0,1.0,power network problem,TSOPF_FS_b39_c19.mat
2228,TSOPF,TSOPF_FS_b39_c30,120216,120216,3121160,0.00021596903396029513,real,False,False,1.0,1.0,power network problem,TSOPF_FS_b39_c30.mat
2229,TSOPF,TSOPF_FS_b39_c7,28216,28216,730080,0.000917021584634199,real,False,False,1.0,1.0,power network problem,TSOPF_FS_b39_c7.mat
2230,TSOPF,TSOPF_FS_b9_c1,2454,2454,25032,0.004156678483111252,real,False,False,1.0,1.0,power network problem,TSOPF_FS_b9_c1.mat
2231,TSOPF,TSOPF_FS_b9_c6,14454,14454,147972,0.0007082774956672499,real,False,False,1.0,1.0,power network problem,TSOPF_FS_b9_c6.mat
2232,TSOPF,TSOPF_RS_b162_c1,5374,5374,205399,0.007112184276691492,real,False,False,0.02981942459702805,0.002418331351367556,power network problem,TSOPF_RS_b162_c1.mat
2233,TSOPF,TSOPF_RS_b162_c3,15374,15374,610299,0.0025820753096011946,real,False,False,0.02683526094131803,0.0008133934303355415,power network problem,TSOPF_RS_b162_c3.mat
2234,TSOPF,TSOPF_RS_b162_c4,20374,20374,812749,0.0019579601127127292,real,False,False,0.02645844479664045,0.0006107347997698388,power network problem,TSOPF_RS_b162_c4.mat
2235,TSOPF,TSOPF_RS_b2052_c1,25626,25626,6761100,0.010295696120352188,real,False,False,0.003886561090908282,0.0002050869579089441,power network problem,TSOPF_RS_b2052_c1.mat
2237,TSOPF,TSOPF_RS_b300_c1,14538,14538,1474325,0.0069756374540080835,real,False,False,0.01034334678703541,0.0003506683588241378,power network problem,TSOPF_RS_b300_c1.mat
2238,TSOPF,TSOPF_RS_b300_c2,28338,28338,2943887,0.0036659179787807026,real,False,False,0.00991209710027776,0.0001755931670937033,power network problem,TSOPF_RS_b300_c2.mat
2239,TSOPF,TSOPF_RS_b300_c3,42138,42138,4413449,0.0024855944745971067,real,False,False,0.009768063952888569,0.0001171197776188222,power network problem,TSOPF_RS_b300_c3.mat
2240,TSOPF,TSOPF_RS_b39_c19,38098,38098,684206,0.0004713923425075804,real,False,False,0.05914025923776359,0.0001300058038305281,power network problem,TSOPF_RS_b39_c19.mat
2241,TSOPF,TSOPF_RS_b39_c30,60098,60098,1079986,0.0002990185195655686,real,False,False,0.05903687108113011,8.236061201778597e-05,power network problem,TSOPF_RS_b39_c30.mat
2242,TSOPF,TSOPF_RS_b39_c7,14098,14098,252446,0.0012701455214869965,real,False,False,0.05962284731399325,0.0003524007299729407,power network problem,TSOPF_RS_b39_c7.mat
2243,TSOPF,TSOPF_RS_b678_c1,18696,18696,4396289,0.012577340984797592,real,False,False,0.004448301852317109,0.0003256971884064591,power network problem,TSOPF_RS_b678_c1.mat
2244,TSOPF,TSOPF_RS_b678_c2,35696,35696,8781949,0.006892103723489215,real,False,False,0.004170134538170976,0.0001630280691806068,power network problem,TSOPF_RS_b678_c2.mat
2245,TSOPF,TSOPF_RS_b9_c6,7224,7224,54082,0.0010363280881128367,real,False,False,0.1544436146377894,0.0002560546249866638,power network problem,TSOPF_RS_b9_c6.mat
2247,Buss,connectus,512,394792,1127525,0.0055781202902414435,binary,False,False,0.0,0.0,undirected bipartite graph,connectus.mat
2250,Priebel,130bit,584,575,6120,0.0182251340083383,binary,False,False,0.0,0.0,combinatorial problem,130bit.mat
2251,Priebel,145bit,1002,993,11315,0.011372019304794237,binary,False,False,0.0,0.0,combinatorial problem,145bit.mat
2252,Priebel,162bit,3606,3597,37118,0.0028616624656863402,binary,False,False,0.0,0.0,combinatorial problem,162bit.mat
2253,Priebel,176bit,7441,7431,82270,0.0014878629573141756,binary,False,False,0.0,0.0,combinatorial problem,176bit.mat
2254,Priebel,192bit,13691,13682,154303,0.0008237389717082502,binary,False,False,0.0,0.0,combinatorial problem,192bit.mat
2255,Priebel,208bit,24430,24421,299756,0.0005024362600496345,binary,False,False,0.0,0.0,combinatorial problem,208bit.mat
2256,MathWorks,TS,2142,2142,45262,0.009864948157912402,real,False,False,0.9525732031943213,0.04130434782608695,counter-example problem,TS.mat
2278,Grund,poli3,16955,16955,37849,0.00013166150688923557,real,False,False,0.00507322676366421,0.0005743275581506652,economic problem,poli3.mat
2279,Grund,poli4,33833,33833,73249,6.399126308936551e-05,real,False,False,0.003551857113862391,0.0002029632636492795,economic problem,poli4.mat
2284,SNAP,soc-Epinions1,75888,75888,508837,8.83552721302305e-05,binary,False,False,0.405226035056413,0.405226035056413,directed graph,soc-Epinions1.mat
2286,SNAP,soc-Slashdot0811,77360,77360,905468,0.0001513004377123461,binary,False,False,0.8669352939826918,0.8669352939826918,directed graph,soc-Slashdot0811.mat
2287,SNAP,soc-Slashdot0902,82168,82168,948464,0.0001404802977277042,binary,False,False,0.8410650442849082,0.8410650442849082,directed graph,soc-Slashdot0902.mat
2288,SNAP,wiki-Vote,8297,8297,103689,0.0015062272690078554,binary,False,False,0.0564572905515532,0.0564572905515532,directed graph,wiki-Vote.mat
2290,SNAP,email-Enron,36692,36692,367662,0.0002730901120626302,binary,False,False,1.0,1.0,directed graph,email-Enron.mat
2292,SNAP,cit-HepPh,34546,34546,421578,0.00035325018813313786,binary,False,False,0.003117186276789061,0.003117186276789061,directed graph,cit-HepPh.mat
2293,SNAP,cit-HepTh,27770,27770,352807,0.0004574940327908307,binary,False,False,0.002738343613933237,0.002738343613933237,directed graph,cit-HepTh.mat
2295,SNAP,ca-AstroPh,18772,18772,396160,0.0011242154045752026,binary,False,False,1.0,1.0,undirected graph,ca-AstroPh.mat
2296,SNAP,ca-CondMat,23133,23133,186936,0.00034932448693400454,binary,False,False,1.0,1.0,undirected graph,ca-CondMat.mat
2297,SNAP,ca-GrQc,5242,5242,28980,0.0010546402643165779,binary,False,False,1.0,1.0,undirected graph,ca-GrQc.mat
2298,SNAP,ca-HepPh,12008,12008,237010,0.0016437104333287026,binary,False,False,1.0,1.0,undirected graph,ca-HepPh.mat
2299,SNAP,ca-HepTh,9877,9877,51971,0.0005327346755904551,binary,False,False,1.0,1.0,undirected graph,ca-HepTh.mat
2308,SNAP,p2p-Gnutella04,10879,10879,39994,0.0003379223282393842,binary,False,False,0.0,0.0,directed graph,p2p-Gnutella04.mat
2309,SNAP,p2p-Gnutella05,8846,8846,31839,0.0004068792561686443,binary,False,False,0.0,0.0,directed graph,p2p-Gnutella05.mat
2310,SNAP,p2p-Gnutella06,8717,8717,31525,0.0004148785707341774,binary,False,False,0.0,0.0,directed graph,p2p-Gnutella06.mat
2311,SNAP,p2p-Gnutella08,6301,6301,20777,0.0005233158401889085,binary,False,False,0.0,0.0,directed graph,p2p-Gnutella08.mat
2312,SNAP,p2p-Gnutella09,8114,8114,26013,0.00039511219497317284,binary,False,False,0.0,0.0,directed graph,p2p-Gnutella09.mat
2313,SNAP,p2p-Gnutella24,26518,26518,65369,9.295875717624285e-05,binary,False,False,0.0,0.0,directed graph,p2p-Gnutella24.mat
2314,SNAP,p2p-Gnutella25,22687,22687,54705,0.00010628522108964806,binary,False,False,0.0,0.0,directed graph,p2p-Gnutella25.mat
2315,SNAP,p2p-Gnutella30,36682,36682,88328,6.564359899804003e-05,binary,False,False,0.0,0.0,directed graph,p2p-Gnutella30.mat
2316,SNAP,p2p-Gnutella31,62586,62586,147892,3.77563749690709e-05,binary,False,False,0.0,0.0,directed graph,p2p-Gnutella31.mat
2320,SNAP,as-735,7716,7716,26467,0.00044454965693740007,binary,False,False,1.0,1.0,undirected graph sequence,as-735.mat
2322,SNAP,as-caida,31379,31379,106762,0.00010842726485909405,real,False,False,1.0,0.07869841329311927,directed weighted graph sequence,as-caida.mat
2323,SNAP,Oregon-1,11492,11492,46818,0.00035450439410384787,binary,False,False,1.0,1.0,undirected graph sequence,Oregon-1.mat
2324,SNAP,Oregon-2,11806,11806,65460,0.0004696458003979807,binary,False,False,1.0,1.0,undirected graph sequence,Oregon-2.mat
2326,SNAP,soc-sign-Slashdot081106,77357,77357,516575,8.632451490077344e-05,real,False,False,0.1859207278710739,0.1786110438948846,directed weighted graph,soc-sign-Slashdot081106.mat
2327,SNAP,soc-sign-Slashdot090216,81871,81871,545671,8.140867447881048e-05,real,False,False,0.175926519826049,0.168574104176326,directed weighted graph,soc-sign-Slashdot090216.mat
2328,SNAP,soc-sign-Slashdot090221,82144,82144,549202,8.13917555860553e-05,real,False,False,0.1774246998372184,0.1703271291801559,directed weighted graph,soc-sign-Slashdot090221.mat
2331,Gleich,minnesota,2642,2642,6606,0.0009463961018680936,binary,False,False,1.0,1.0,undirected graph,minnesota.mat
2332,Gleich,usroads-48,126146,126146,323900,2.0354665989471852e-05,binary,False,False,1.0,1.0,undirected graph,usroads-48.mat
2333,Gleich,usroads,129164,129164,330870,1.9832361019731453e-05,binary,False,False,1.0,1.0,undirected graph,usroads.mat
2373,Williams,pdb1HYS,36417,36417,4344765,0.0032761061045543556,real,False,True,1.0,1.0,weighted undirected graph,pdb1HYS.mat
2381,Dattorro,EternityII_E,11077,262144,1503732,0.0005178552269236086,real,False,False,0.0,0.0,optimization problem,EternityII_E.mat
2382,Dattorro,EternityII_Etilde,10054,204304,1170516,0.0005698513795727833,real,False,False,0.0,0.0,optimization problem,EternityII_Etilde.mat
2383,Dattorro,EternityII_A,7362,150638,782087,0.0007052201503067065,real,False,False,0.0,0.0,optimization problem,EternityII_A.mat
2389,Newman,adjnoun,112,112,850,0.06776147959183673,binary,False,False,1.0,1.0,undirected graph,adjnoun.mat
2390,Newman,as-22july06,22963,22963,96872,0.00018371347605386571,binary,False,False,1.0,1.0,undirected graph,as-22july06.mat
2391,Newman,astro-ph,16706,16706,242502,0.0008689011471536058,real,False,False,1.0,1.0,undirected weighted graph,astro-ph.mat
2392,Newman,celegansneural,297,297,2345,0.026584588874151164,real,False,False,0.1680170575692964,0.04946695095948828,directed weighted graph,celegansneural.mat
2393,Newman,cond-mat,16726,16726,95188,0.0003402499084605212,real,False,False,1.0,1.0,undirected weighted graph,cond-mat.mat
2394,Newman,cond-mat-2003,31163,31163,240058,0.0002471938514503677,real,False,False,1.0,1.0,undirected weighted graph,cond-mat-2003.mat
2395,Newman,cond-mat-2005,40421,40421,351382,0.00021506285321778613,real,False,False,1.0,1.0,undirected weighted graph,cond-mat-2005.mat
2396,Newman,dolphins,62,62,318,0.08272632674297606,binary,False,False,1.0,1.0,undirected graph,dolphins.mat
2397,Newman,football,115,115,1226,0.092703213610586,real,False,False,1.0,1.0,undirected multigraph,football.mat
2398,Newman,hep-th,8361,8361,31502,0.0004506316388756891,real,False,False,1.0,1.0,undirected weighted graph,hep-th.mat
2399,Newman,karate,34,34,156,0.13494809688581313,binary,False,False,1.0,1.0,undirected graph,karate.mat
2400,Newman,lesmis,77,77,508,0.08568055321302075,real,False,False,1.0,1.0,undirected weighted graph,lesmis.mat
2401,Newman,netscience,1589,1589,5484,0.002171949142171181,real,False,False,1.0,1.0,undirected weighted graph,netscience.mat
2402,Newman,polblogs,1490,1490,19025,0.00856943380928787,real,False,False,0.242561244874356,0.2414046893071181,directed multigraph,polblogs.mat
2403,Newman,polbooks,105,105,882,0.08,binary,False,False,1.0,1.0,undirected graph,polbooks.mat
2404,Newman,power,4941,4941,13188,0.0005401933464547723,binary,False,False,1.0,1.0,undirected graph,power.mat
2405,Arenas,PGPgiantcompo,10680,10680,48632,0.0004263631135238255,real,False,False,1.0,1.0,undirected multigraph,PGPgiantcompo.mat
